Exposure	Outcome	famr_none	famr_gfa	susie.ss	mrash.ss	susie.ss_gfa	mrash.ss_gfa	ivw	robust	ivw_gfa	robust_gfa	ivw.univar
Cholesterol esters in large VLDL	Stroke	0.0264473974970079	0.00124497860502426	0	3.81459579323895e-06	0	3.28806385196945e-06	0.0357171789128581	0.122162798909094	0.0493781713778459	0.125835981553938	0.967641834894557
Cholesterol esters in large VLDL	Stroke	0.0264473974970079	0.00124497860502426	0	3.81459579323895e-06	0	3.28806385196945e-06	0.0357171789128581	0.122162798909094	0.0493781713778459	0.125835981553938	0.290378661131844
Cholesterol esters in large VLDL	Stroke	0.0264473974970079	0.00124497860502426	0	2.96540019506519e-06	0	2.55661485781822e-06	0.0549290591525753	0.122162798909094	0.0629204931735848	0.125835981553938	0.967641834894557
Cholesterol esters in large VLDL	Stroke	0.0264473974970079	0.00124497860502426	0	2.96540019506519e-06	0	2.55661485781822e-06	0.0549290591525753	0.122162798909094	0.0629204931735848	0.125835981553938	0.290378661131844
Cholesterol esters in large VLDL	Stroke	0.0264473974970079	0.00102677649397132	0	3.81459579323895e-06	0	3.28806385196945e-06	0.0357171789128581	0.122162798909094	0.0493781713778459	0.125835981553938	0.967641834894557
Cholesterol esters in large VLDL	Stroke	0.0264473974970079	0.00102677649397132	0	3.81459579323895e-06	0	3.28806385196945e-06	0.0357171789128581	0.122162798909094	0.0493781713778459	0.125835981553938	0.290378661131844
Cholesterol esters in large VLDL	Stroke	0.0264473974970079	0.00102677649397132	0	2.96540019506519e-06	0	2.55661485781822e-06	0.0549290591525753	0.122162798909094	0.0629204931735848	0.125835981553938	0.967641834894557
Cholesterol esters in large VLDL	Stroke	0.0264473974970079	0.00102677649397132	0	2.96540019506519e-06	0	2.55661485781822e-06	0.0549290591525753	0.122162798909094	0.0629204931735848	0.125835981553938	0.290378661131844
Free cholesterol in large LDL	Stroke	0.0353128569205234	0.00183165492022352	0	6.43211192430382e-06	0	5.53775484568586e-06	0.0549290591525753	0.122162798909094	0.0629204931735848	0.125835981553938	0.967641834894557
Total lipids in large LDL	Stroke	0.025561217284508	0.00128806778771462	0	4.09353175678806e-06	0	3.52808965864426e-06	0.0357171789128581	0.122162798909094	0.0493781713778459	0.125835981553938	0.967641834894557
Concentration of large LDL particles	Stroke	0.0243246720731142	0.00128758102634663	0	4.18220888376286e-06	0	3.60437633395438e-06	0.00929633613960967	0.00212014082767364	0.0144786978599052	0.0045224482251689	0.959689919516652
Total cholesterol in large VLDL	Stroke	0.0195511551866714	0.00098257431979909	0	2.74157594060132e-06	0	2.36397199648852e-06	0.0549290591525753	0.122162798909094	0.0629204931735848	0.125835981553938	0.290378661131844
Cholesterol esters in large VLDL	Stroke	0.0160788806926305	0.00124497860502426	0	3.81459579323895e-06	0	3.28806385196945e-06	0.0357171789128581	0.122162798909094	0.0493781713778459	0.125835981553938	0.967641834894557
Cholesterol esters in large VLDL	Stroke	0.0160788806926305	0.00124497860502426	0	3.81459579323895e-06	0	3.28806385196945e-06	0.0357171789128581	0.122162798909094	0.0493781713778459	0.125835981553938	0.290378661131844
Cholesterol esters in large VLDL	Stroke	0.0160788806926305	0.00124497860502426	0	2.96540019506519e-06	0	2.55661485781822e-06	0.0549290591525753	0.122162798909094	0.0629204931735848	0.125835981553938	0.967641834894557
Cholesterol esters in large VLDL	Stroke	0.0160788806926305	0.00124497860502426	0	2.96540019506519e-06	0	2.55661485781822e-06	0.0549290591525753	0.122162798909094	0.0629204931735848	0.125835981553938	0.290378661131844
Cholesterol esters in large VLDL	Stroke	0.0160788806926305	0.00102677649397132	0	3.81459579323895e-06	0	3.28806385196945e-06	0.0357171789128581	0.122162798909094	0.0493781713778459	0.125835981553938	0.967641834894557
Cholesterol esters in large VLDL	Stroke	0.0160788806926305	0.00102677649397132	0	3.81459579323895e-06	0	3.28806385196945e-06	0.0357171789128581	0.122162798909094	0.0493781713778459	0.125835981553938	0.290378661131844
Cholesterol esters in large VLDL	Stroke	0.0160788806926305	0.00102677649397132	0	2.96540019506519e-06	0	2.55661485781822e-06	0.0549290591525753	0.122162798909094	0.0629204931735848	0.125835981553938	0.967641834894557
Cholesterol esters in large VLDL	Stroke	0.0160788806926305	0.00102677649397132	0	2.96540019506519e-06	0	2.55661485781822e-06	0.0549290591525753	0.122162798909094	0.0629204931735848	0.125835981553938	0.290378661131844
Free cholesterol in large VLDL	Stroke	0.0186691778176573	0.000982352962422772	0	2.72680153379223e-06	0	2.35121354019707e-06	0.00466386978566935	0.00212014082767364	0.0144786978599052	0.0045224482251689	0.566044994118969
Total lipids in large VLDL	Stroke	0.0160914330095178	0.000982923415126069	0	2.8874126354328e-06	0	2.4894472524517e-06	0.0357171789128581	0.111019930601482	0.0493781713778459	0.106801391557103	0.519492062188404
Concentration of large VLDL particles	Stroke	0.0163347057006491	0.00106538942586965	0	3.64537929131714e-06	0	3.14133039480691e-06	0.0689267131840298	0.122162798909094	0.0629204931735848	0.125835981553938	0.290378661131844
Phospholipids in large VLDL	Stroke	0.0161657720938578	0.000985811652013724	0	2.81975820326519e-06	0	2.4312344824029e-06	0.0549290591525753	0.122162798909094	0.0629204931735848	0.125835981553938	0.281408364692333
Triglycerides in large VLDL	Stroke	0.0169982483396389	0.000982078294568534	0	2.7993319241526e-06	0	2.41359274710806e-06	0.00929633613960967	0.00212014082767364	0.0144786978599052	0.0045224482251689	0.290378661131844
Total cholesterol in LDL	Stroke	0.0312137609618506	0.00159799743564326	0	5.10552122612307e-06	0	4.39786258366048e-06	0.0549290591525753	0.122162798909094	0.0629204931735848	0.125835981553938	0.967641834894557
Mean diameter for LDL particles	Stroke	0.0242596367595882	0.00144800736189443	0	5.76563792764606e-06	0	4.96195652743836e-06	0.00466386978566935	0.000235771082300218	0.0144786978599052	0.0045224482251689	0.0772732049064527
Total cholesterol in medium HDL	Stroke	0.0691976764329922	0.00318763304901548	0	1.30653778901424e-05	0	1.12130533006516e-05	0.0549290591525753	0.122162798909094	0.0629204931735848	0.125835981553938	0.415231340041707
Cholesterol esters in medium HDL	Stroke	0.0927337733601922	0.00417532300632728	0	1.62634765354941e-05	0	1.39492090309723e-05	0.114823828406114	0.122162798909094	0.108781193153092	0.125835981553938	0.290378661131844
Free cholesterol in medium HDL	Stroke	0.0543527507612356	0.00248231366706753	0	1.07763434786801e-05	0	9.25395358142289e-06	0.0549290591525753	0.122162798909094	0.0629204931735848	0.125835981553938	0.409433148931019
Total lipids in medium HDL	Stroke	0.100274592352322	0.0028257131516457	0	1.12816604949106e-05	0	9.6870314881814e-06	0.00929633613960967	0.00212014082767364	0.0144786978599052	0.0045224482251689	0.519492062188404
Concentration of medium HDL particles	Stroke	0.0494766404993362	0.00249091363467369	0	1.01343641732976e-05	0	8.70478137182662e-06	0.00636275822703603	0.00212014082767364	0.0144786978599052	0.0045224482251689	0.409433148931019
Phospholipids in medium HDL	Stroke	0.0549473762803384	0.00246303165937556	0	1.01012463422645e-05	0	8.67548010363706e-06	0.00929633613960967	0.00212014082767364	0.0144786978599052	0.0045224482251689	0.739772829154997
Total cholesterol in medium LDL	Stroke	0.036601136988234	0.00146537064995944	0	4.85176726428005e-06	0	4.17962744203582e-06	0.00466386978566935	0.00212014082767364	0.0144786978599052	0.0045224482251689	0.934880033573089
Cholesterol esters in medium LDL	Stroke	0.0307121593613516	0.0012410098469543	0	3.74150339155221e-06	0	3.22512682715548e-06	0.00929633613960967	0.00212014082767364	0.0144786978599052	0.0045224482251689	0.967641834894557
Total lipids in medium LDL	Stroke	0.0275076546439802	0.00122634979612979	0	3.75888866355201e-06	0	3.24010929642071e-06	0.0357171789128581	0.122162798909094	0.0282951081493644	0.125835981553938	0.964087162599805
Concentration of medium LDL particles	Stroke	0.0277891505938391	0.00121447229971872	0	3.79761019220215e-06	0	3.27342742223458e-06	0.00929633613960967	0.122162798909094	0.0144786978599052	0.125835981553938	0.967495336931614
Phospholipids in medium LDL	Stroke	0.0310218282937783	0.00118084622160752	0	3.80809664435322e-06	0	3.28217081424498e-06	0.0357171789128581	0.115988038148389	0.0282951081493644	0.125835981553938	0.945213984606479
Cholesterol esters in medium VLDL	Stroke	0.0195978426750513	0.00104307871035758	0	3.27875724315252e-06	0	2.8264767800712e-06	0.0549290591525753	0.122162798909094	0.0629204931735848	0.125835981553938	0.200783377812259
Free cholesterol in medium VLDL	Stroke	0.0161657395730441	0.00109554234970999	0	3.83100314005347e-06	0	3.30106222323767e-06	0.00466386978566935	0.00212014082767364	0.0144786978599052	0.0045224482251689	0.236854730425359
Total lipids in medium VLDL	Stroke	0.0168745346499208	0.00100883402531171	0	3.31615365078974e-06	0	2.85839740521432e-06	0.00929633613960967	0.00212014082767364	0.0144786978599052	0.0045224482251689	0.433552183059071
Concentration of medium VLDL particles	Stroke	0.0178128409730776	0.00102283600407915	0	3.50471362120519e-06	0	3.02054281320352e-06	0.0549290591525753	0.122162798909094	0.0629204931735848	0.125835981553938	0.521381144569962
Phospholipids in medium VLDL	Stroke	0.0171488994253904	0.00115418706324155	0	4.13136337817921e-06	0	3.55930074613653e-06	0.01587125604961	0.122162798909094	0.0144786978599052	0.125835981553938	0.108114907811141
Triglycerides in medium VLDL	Stroke	0.016430888558744	0.00104485783872088	0	3.6986584890375e-06	0	3.18708434898785e-06	0.00929633613960967	0.122162798909094	0.0144786978599052	0.125835981553938	0.290378661131844
Total lipids in small HDL	Stroke	0.031303497826046	0.00117074128419692	0	6.13768270274484e-06	0	5.28171495162155e-06	0.00929633613960967	0.00212014082767364	0.0144786978599052	0.0045224482251689	0.290378661131844
Concentration of small HDL particles	Stroke	0.0806889010825419	0.0013240223616181	0	6.21107773224328e-06	0	5.34446071343009e-06	0.00929633613960967	0.00212014082767364	0.0144786978599052	0.0045224482251689	0.200783377812259
Triglycerides in small HDL	Stroke	0.0240172991782459	0.00133947915494725	0	4.75220294227086e-06	0	4.09266408163411e-06	0.00929633613960967	0.00212014082767364	0.0144786978599052	0.0045224482251689	0.178040188151641
Total cholesterol in small LDL	Stroke	0.0311118125138722	0.00128907249638099	0	4.18434097027021e-06	0	3.60575094549009e-06	0.00466386978566935	0.00212014082767364	0.0144786978599052	0.0045224482251689	0.968908318370495
Total lipids in small LDL	Stroke	0.0273333248215303	0.00124803448116095	0	4.0079037881835e-06	0	3.45413469826639e-06	0.114823828406114	0.122162798909094	0.108781193153092	0.125835981553938	0.934880033573089
Concentration of small LDL particles	Stroke	0.0253814465787379	0.00109283717323838	0	3.36040768966761e-06	0	2.89712415069143e-06	0.0357171789128581	0.0450119873973299	0.0493781713778459	0.0045224482251689	0.964087162599805
Total cholesterol in small VLDL	Stroke	0.034804417272804	0.00133921264302528	0	4.17423787169025e-06	0	3.59648630199327e-06	0.0549290591525753	0.122162798909094	0.0629204931735848	0.125835981553938	0.40120913106993
Free cholesterol in small VLDL	Stroke	0.026700194651926	0.00122920430107776	0	4.03497304746203e-06	0	3.47674954193078e-06	0.00466386978566935	0.0450119873973299	0.0144786978599052	0.0426921968325487	0.128075921600151
Total lipids in small VLDL	Stroke	0.0242677361188665	0.00113592308351151	0	3.73691476363014e-06	0	3.22059133450736e-06	0.00466386978566935	0.122162798909094	0.0144786978599052	0.125835981553938	0.113244798810367
Concentration of small VLDL particles	Stroke	0.022652118606781	0.00114529733698665	0	4.05323703256411e-06	0	3.49248661157819e-06	0.0357171789128581	0.122162798909094	0.0282951081493644	0.125835981553938	0.188356899683674
Triglycerides in small VLDL	Stroke	0.0242113420859014	0.00122230717277017	0	4.89785876112148e-06	0	4.21779949211221e-06	0.00466386978566935	0.00212014082767364	0.0144786978599052	0.0045224482251689	0.104547195516124
Serum total cholesterol	Stroke	0.0262404231248018	0.000984940801909917	0	2.41772803843965e-06	0	2.08561847614419e-06	0.0549290591525753	0.122162798909094	0.0629204931735848	0.125835981553938	0.933052715250908
Serum total triglycerides	Stroke	0.0199264199512963	0.00109127860505465	0	4.20699051661977e-06	0	3.62432289724435e-06	0.114823828406114	0.122162798909094	0.108781193153092	0.125835981553938	0.128075921600151
Mean diameter for VLDL particles	Stroke	0.0198309572485681	0.00100468704571544	0	2.9323591984598e-06	0	2.52818716051095e-06	0.0280427203123441	0.122162798909094	0.0190485705043827	0.125835981553938	0.411499916707095
Total cholesterol in very large HDL	Stroke	0.0166705888835147	0.00178596139334075	0	4.68192654712318e-06	0	4.03230222401074e-06	0.01587125604961	0.00212014082767364	0.0144786978599052	0.0045224482251689	0.53255683716899
Cholesterol esters in very large HDL	Stroke	0.0163021621546293	0.00203072552983274	0	5.57904170028767e-06	0	4.80302315419845e-06	0.0163080256416009	0.00212014082767364	0.0195351575719824	0.0045224482251689	0.290378661131844
Free cholesterol in very large HDL	Stroke	0.019607748989383	0.00185799736835968	0	4.39375596805736e-06	0	3.78498716147035e-06	0.0357171789128581	0.122162798909094	0.0493781713778459	0.125835981553938	0.59505708403678
Total lipids in very large HDL	Stroke	0.0179944376394252	0.00218884851354761	0	5.35596411610495e-06	0	4.61214253977271e-06	0.0549290591525753	0.122162798909094	0.0629204931735848	0.125835981553938	0.579479746173047
Concentration of very large HDL particles	Stroke	0.0168111577857556	0.00131956744254813	0	3.23011306146981e-06	0	2.78468863468273e-06	0.01587125604961	0.00212014082767364	0.0195351575719824	0.0045224482251689	0.281408364692333
Phospholipids in very large HDL	Stroke	0.0183737695658571	0.00212904867578378	0	4.9717770909119e-06	0	4.2823732839814e-06	0.114823828406114	0.122162798909094	0.108781193153092	0.125835981553938	0.236854730425359
Triglycerides in very large HDL	Stroke	0.016615555782196	0.000991444896478955	0	3.23559464521228e-06	0	2.78948752518993e-06	0.114823828406114	0.122162798909094	0.108781193153092	0.125835981553938	0.104547195516124
Total lipids in very large VLDL	Stroke	0.021512842285395	0.00100108199802973	0	2.92466327878049e-06	0	2.52140430845316e-06	0.0357171789128581	0.122162798909094	0.0282951081493644	0.125835981553938	0.742776007946667
Concentration of very large VLDL particles	Stroke	0.0161416000738015	0.000991565407533535	0	2.75046875775065e-06	0	2.3716338279911e-06	0.114823828406114	0.122162798909094	0.108781193153092	0.125835981553938	0.689207540338183
Phospholipids in very large VLDL	Stroke	0.0398196648108285	0.00104846516179058	0	3.73079234383678e-06	0	3.21450511731047e-06	0.114823828406114	0.122162798909094	0.108781193153092	0.125835981553938	0.739772829154997
Triglycerides in very large VLDL	Stroke	0.0236873248989764	0.00099034062929082	0	2.83782736132387e-06	0	2.44665950610568e-06	0.0549290591525753	0.122162798909094	0.0629204931735848	0.125835981553938	0.415231340041707
Total lipids in very small VLDL	Stroke	0.0182327939506741	0.00147266362400833	0	5.94671279996462e-06	0	5.12007738162623e-06	0.00466386978566935	0.00212014082767364	0.0144786978599052	0.0045224482251689	0.290378661131844
Concentration of very small VLDL particles	Stroke	0.0167276480283455	0.00143978586953497	0	6.24646672220397e-06	0	5.37744894479886e-06	0.00929633613960967	0.0450119873973299	0.0144786978599052	0.0426921968325487	0.236854730425359
Phospholipids in very small VLDL	Stroke	0.0191023499637886	0.00145971264188893	0	5.6155710881356e-06	0	4.83614600443882e-06	0.00929633613960967	0.0450119873973299	0.0144786978599052	0.0426921968325487	0.821542365947253
Triglycerides in very small VLDL	Stroke	0.0192982233873243	0.00128595792652819	0	5.61561661982513e-06	0	4.83518756932977e-06	0.01587125604961	0.00212014082767364	0.0144786978599052	0.0045224482251689	0.043335154535647
Total lipids in chylomicrons and largest VLDL particles	Stroke	0.0240700851865637	0.000982932505866785	0	2.76827834000404e-06	0	2.38683690756414e-06	0.789153313541231	0.57101521398966	0.777911633745319	0.512416598166139	0.806507247979511
Concentration of chylomicrons and largest VLDL particles	Stroke	0.0280827554100288	0.0023592171817195	0	9.592697465588e-06	0	8.24202929949891e-06	0.114823828406114	0.122162798909094	0.108781193153092	0.125835981553938	0.866918815126013
Phospholipids in chylomicrons and largest VLDL particles	Stroke	0.0320664685001463	0.00132357231675373	0	4.87941052162988e-06	0	4.2006999833033e-06	0.373142846039095	0.122162798909094	0.322568241276968	0.125835981553938	0.834472004067855
Triglycerides in chylomicrons and largest VLDL particles	Stroke	0.0272500174096814	0.00136730264324536	0	5.3032287272714e-06	0	4.56451374486466e-06	0.321946647000906	0.122162798909094	0.322568241276968	0.125835981553938	0.866918815126013
Apolipoprotein A-I	Asthma	0.00291638906483938	0.00095418522175128	0.0102296202941873	5.66447464636077e-05	0.00991536108196789	1.32753781647565e-05	0.0516597089213628	0.0231966829232728	0.0268365106827436	0.0242553632021029	0.162772252756501
Apolipoprotein B	Asthma	0.00417585140777255	0.00186867994115891	0.0115829904924665	9.17425452374721e-05	0.0110769430837929	2.15325358644547e-05	0.146187722067285	0.133048772446087	0.0438656855624698	0.106981134167043	0.2339146504933
Free cholesterol to esterified cholesterol ratio	Asthma	0.00333201540533812	0.00124712964057838	0.0114442196791642	8.20728972493745e-05	0.0109585443751864	1.92722430975012e-05	0.0516597089213628	0.0231966829232728	0.0243923095320786	0.00947664605074372	0.10745578940344
Free cholesterol	Asthma	0.00350602006235001	0.00142605440201238	0.0123690810910063	0.000104214380330814	0.0117447893946333	2.44684279446794e-05	0.0516597089213628	0.200511554319265	0.0438656855624698	0.207523891875062	0.185896738745493
Mean diameter for HDL particles	Asthma	0.00690468431988678	0.00096979069672265	0.0113461179036106	8.51400565726745e-05	0.0108747504844813	1.99157611285861e-05	0.0516597089213628	0.292055169353524	0.0438656855624698	0.207523891875062	0.2339146504933
Total cholesterol in IDL	Asthma	0.0039211340028712	0.00197282148835232	0.0138959678661595	0.00014772918584105	0.0130291610372684	3.46770264850749e-05	0.0516597089213628	0.0231966829232728	0.00254014558327076	0.00947664605074372	0.2339146504933
Free cholesterol in IDL	Asthma	0.00369408589999654	0.00501708069330331	0.0240945823665484	0.000511412448825022	0.021283073684823	0.000119777799831189	0.708623192428396	0.698131819065392	0.76069000667436	0.691388726006475	0.209557275778094
Total lipids in IDL	Asthma	0.00348920001625308	0.00233331591662067	0.0155647111766809	0.000194793386821157	0.0144154897953199	4.57193289009616e-05	0.146187722067285	0.133048772446087	0.0438656855624698	0.112451226519027	0.2339146504933
Concentration of IDL particles	Asthma	0.00361811082088703	0.00258247573651793	0.0165313800760305	0.000224207253128994	0.0152111005081765	5.2615023694913e-05	0.146187722067285	0.200511554319265	0.0438656855624698	0.167349737377354	0.123615007661257
Phospholipids in IDL	Asthma	0.00508245769984439	0.00442550142195308	0.0215169144303766	0.000399183132819281	0.0192407509402707	9.35551158470771e-05	0.168828769593992	0.444183032960171	0.398477944184781	0.481393661704548	0.2339146504933
Triglycerides in IDL	Asthma	0.00342124336265026	0.0024262939100288	0.0171083826238445	0.000240798904650896	0.0156835807776994	5.64730612369058e-05	0.146187722067285	0.444183032960171	0.398477944184781	0.481393661704548	0.132264115623894
Total cholesterol in large HDL	Asthma	0.00458318678370107	0.000958495639259427	0.010547309981743	6.73370437674903e-05	0.0101894523114572	1.57472674703341e-05	0.0516597089213628	0.0231966829232728	0.0121376836085122	0.00947664605074372	0.2339146504933
Cholesterol esters in large HDL	Asthma	0.00514053879563925	0.00105213334688303	0.0101857214597768	5.3681807746786e-05	0.00987741476808923	1.25604378932165e-05	0.0516597089213628	0.0639655201982106	0.0268365106827436	0.0788568392345294	0.2339146504933
Free cholesterol in large HDL	Asthma	0.00553110066349261	0.000943644021203172	0.0116759799779352	9.60851719958855e-05	0.0111561952274294	2.2454236983438e-05	0.015530236407616	0.0231966829232728	0.00254014558327076	0.00947664605074372	0.2339146504933
Total lipids in large HDL	Asthma	0.00577523772741895	0.000957373740827494	0.0107005801490347	7.05189955261254e-05	0.0103213668877478	1.64944747761409e-05	0.0516597089213628	0.0231966829232728	0.0121376836085122	0.0110282274707083	0.2339146504933
Concentration of large HDL particles	Asthma	0.00675868179898442	0.000947953594818696	0.0108450163529898	7.44115628782405e-05	0.0104454909797643	1.7404408755195e-05	0.0516597089213628	0.133048772446087	0.0268365106827436	0.106981134167043	0.2339146504933
Phospholipids in large HDL	Asthma	0.00619661779500524	0.000941576052790771	0.0109737271131048	7.82560791726672e-05	0.0105559501216715	1.83013584977854e-05	0.0516597089213628	0.133048772446087	0.0438656855624698	0.112451226519027	0.2339146504933
Cholesterol esters in large VLDL	Asthma	0.00534106777449916	0.00184816353389305	0.0120341045721984	0.000100417180354917	0.0114607804044179	2.35733550275619e-05	0.0516597089213628	0.0231966829232728	0.0121376836085122	0.00947664605074372	0.2339146504933
Cholesterol esters in large VLDL	Asthma	0.00534106777449916	0.00184816353389305	0.0120341045721984	0.000100417180354917	0.0114607804044179	2.35733550275619e-05	0.0516597089213628	0.0231966829232728	0.0121376836085122	0.00947664605074372	0.200892266462101
Cholesterol esters in large VLDL	Asthma	0.00534106777449916	0.00184816353389305	0.0112141511552895	8.65036981094747e-05	0.0107619066497638	2.02572538915424e-05	0.0516597089213628	0.0231966829232728	0.0121376836085122	0.0242553632021029	0.2339146504933
Cholesterol esters in large VLDL	Asthma	0.00534106777449916	0.00184816353389305	0.0112141511552895	8.65036981094747e-05	0.0107619066497638	2.02572538915424e-05	0.0516597089213628	0.0231966829232728	0.0121376836085122	0.0242553632021029	0.200892266462101
Cholesterol esters in large VLDL	Asthma	0.00534106777449916	0.0013057474550987	0.0120341045721984	0.000100417180354917	0.0114607804044179	2.35733550275619e-05	0.0516597089213628	0.0231966829232728	0.0121376836085122	0.00947664605074372	0.2339146504933
Cholesterol esters in large VLDL	Asthma	0.00534106777449916	0.0013057474550987	0.0120341045721984	0.000100417180354917	0.0114607804044179	2.35733550275619e-05	0.0516597089213628	0.0231966829232728	0.0121376836085122	0.00947664605074372	0.200892266462101
Cholesterol esters in large VLDL	Asthma	0.00534106777449916	0.0013057474550987	0.0112141511552895	8.65036981094747e-05	0.0107619066497638	2.02572538915424e-05	0.0516597089213628	0.0231966829232728	0.0121376836085122	0.0242553632021029	0.2339146504933
Cholesterol esters in large VLDL	Asthma	0.00534106777449916	0.0013057474550987	0.0112141511552895	8.65036981094747e-05	0.0107619066497638	2.02572538915424e-05	0.0516597089213628	0.0231966829232728	0.0121376836085122	0.0242553632021029	0.200892266462101
Free cholesterol in large LDL	Asthma	0.00602761480695746	0.00348460275244	0.0166606238804001	0.00022802685238188	0.0153170854399287	5.34745404369152e-05	0.0516597089213628	0.0231966829232728	0.0121376836085122	0.0242553632021029	0.2339146504933
Total lipids in large LDL	Asthma	0.00627165819217224	0.00214790971996426	0.013337593597406	0.000132842813557188	0.0125613411684661	3.11841985484174e-05	0.0516597089213628	0.0231966829232728	0.0121376836085122	0.00947664605074372	0.23205350225892
Concentration of large LDL particles	Asthma	0.0060738771060197	0.00226819930579092	0.0138843235511639	0.0001472695139344	0.0130194262213408	3.45704162149074e-05	0.0516597089213628	0.0231966829232728	0.0268365106827436	0.0242553632021029	0.2339146504933
Total cholesterol in large VLDL	Asthma	0.00739131357220502	0.00147640656513437	0.0112509779324964	8.81707647822916e-05	0.0107934113772228	2.06461149524495e-05	0.0516597089213628	0.0231966829232728	0.0121376836085122	0.00947664605074372	0.212215057789046
Cholesterol esters in large VLDL	Asthma	0.00486466314735556	0.00184816353389305	0.0120341045721984	0.000100417180354917	0.0114607804044179	2.35733550275619e-05	0.0516597089213628	0.0231966829232728	0.0121376836085122	0.00947664605074372	0.2339146504933
Cholesterol esters in large VLDL	Asthma	0.00486466314735556	0.00184816353389305	0.0120341045721984	0.000100417180354917	0.0114607804044179	2.35733550275619e-05	0.0516597089213628	0.0231966829232728	0.0121376836085122	0.00947664605074372	0.200892266462101
Cholesterol esters in large VLDL	Asthma	0.00486466314735556	0.00184816353389305	0.0112141511552895	8.65036981094747e-05	0.0107619066497638	2.02572538915424e-05	0.0516597089213628	0.0231966829232728	0.0121376836085122	0.0242553632021029	0.2339146504933
Cholesterol esters in large VLDL	Asthma	0.00486466314735556	0.00184816353389305	0.0112141511552895	8.65036981094747e-05	0.0107619066497638	2.02572538915424e-05	0.0516597089213628	0.0231966829232728	0.0121376836085122	0.0242553632021029	0.200892266462101
Cholesterol esters in large VLDL	Asthma	0.00486466314735556	0.0013057474550987	0.0120341045721984	0.000100417180354917	0.0114607804044179	2.35733550275619e-05	0.0516597089213628	0.0231966829232728	0.0121376836085122	0.00947664605074372	0.2339146504933
Cholesterol esters in large VLDL	Asthma	0.00486466314735556	0.0013057474550987	0.0120341045721984	0.000100417180354917	0.0114607804044179	2.35733550275619e-05	0.0516597089213628	0.0231966829232728	0.0121376836085122	0.00947664605074372	0.200892266462101
Cholesterol esters in large VLDL	Asthma	0.00486466314735556	0.0013057474550987	0.0112141511552895	8.65036981094747e-05	0.0107619066497638	2.02572538915424e-05	0.0516597089213628	0.0231966829232728	0.0121376836085122	0.0242553632021029	0.2339146504933
Cholesterol esters in large VLDL	Asthma	0.00486466314735556	0.0013057474550987	0.0112141511552895	8.65036981094747e-05	0.0107619066497638	2.02572538915424e-05	0.0516597089213628	0.0231966829232728	0.0121376836085122	0.0242553632021029	0.200892266462101
Free cholesterol in large VLDL	Asthma	0.00649182397862202	0.00174180048217509	0.0119142426243977	0.00010389639021513	0.0113589486027093	2.43209628477681e-05	0.0516597089213628	0.0231966829232728	0.0438656855624698	0.0242553632021029	0.2339146504933
Total lipids in large VLDL	Asthma	0.00774450573452135	0.00197951413962794	0.01182789567778	0.000101777790349256	0.0112855215449138	2.38200442200798e-05	0.0516597089213628	0.133048772446087	0.0438656855624698	0.112451226519027	0.2339146504933
Concentration of large VLDL particles	Asthma	0.0038801154399094	0.00171823481768396	0.0117978839000243	0.000100704454574663	0.0112599867679023	2.35743855373505e-05	0.0493682102467494	0.0231966829232728	0.0121376836085122	0.00947664605074372	0.0684771019024629
Phospholipids in large VLDL	Asthma	0.00699817844338901	0.00360166786566385	0.0163936211163921	0.000210495683528267	0.015098033858382	4.91880769208919e-05	0.0516597089213628	0.0231966829232728	0.0268365106827436	0.0242553632021029	0.2339146504933
Triglycerides in large VLDL	Asthma	0.00781084619360495	0.00253686466246539	0.0129372104754489	0.000127395981134648	0.0122245856292064	2.97947691426659e-05	0.126299643149206	0.200511554319265	0.0438656855624698	0.207523891875062	0.2339146504933
Total cholesterol in LDL	Asthma	0.00715337394950599	0.00215971144607097	0.0123085585137928	0.000108070085091505	0.0116935378446519	2.53625959066861e-05	0.0493682102467494	0.0231966829232728	0.00254014558327076	0.00947664605074372	0.2339146504933
Mean diameter for LDL particles	Asthma	0.00296101107025193	0.00232334687937419	0.021485886075765	0.000365988147459695	0.0192160108573526	8.52616949725826e-05	0.168828769593992	0.292055169353524	0.285209559577327	0.207523891875062	0.10745578940344
Total cholesterol in medium HDL	Asthma	0.00308553044839754	0.000945352014829148	0.0104581201024371	6.96171177463345e-05	0.0101125940132465	1.62921691644335e-05	0.0516597089213628	0.133048772446087	0.0438656855624698	0.106981134167043	0.2339146504933
Cholesterol esters in medium HDL	Asthma	0.00349059223861292	0.00095536692527487	0.0106558822617907	7.43090417959502e-05	0.0102829181774877	1.73926574689176e-05	0.146187722067285	0.292055169353524	0.0438656855624698	0.207523891875062	0.126351916293105
Free cholesterol in medium HDL	Asthma	0.00521917497016111	0.00101253109607247	0.0101591670877866	5.82228485307423e-05	0.00985445246889349	1.36264130474739e-05	0.0516597089213628	0.032881202974352	0.0438656855624698	0.0788568392345294	0.15984088442867
Total lipids in medium HDL	Asthma	0.0037699097629591	0.000949078358590927	0.0101257722918834	5.55780309343668e-05	0.00982556582590066	1.30067176986604e-05	0.015530236407616	0.0231966829232728	0.00254014558327076	0.00868719220010761	0.2339146504933
Concentration of medium HDL particles	Asthma	0.00413680325494725	0.000960463650793497	0.0100984664635394	5.23224597024363e-05	0.00980193849170696	1.22437792131613e-05	0.0493682102467494	0.0231966829232728	0.0121376836085122	0.00947664605074372	0.2339146504933
